frame,x,y,photons,sx,sy,bg,lpx,lpy,net_gradient,likelihood,iterations
0,278.99954,117.99995,1.3172226,1.1533611,1.1533611,0.01,1.3478135,1.3478135,2.578865,-1.4888872,1
0,279.00015,104.9999,1.0,1.1739081,1.1739081,0.01,1.6412137,1.6412139,2.8844204,-1.1846994,1
0,279.99973,39.99986,1.0265274,1.1785692,1.1785692,0.01,1.6244519,1.6244519,2.5069034,-1.2081014,1
0,280.9998,148.99994,1.1358032,1.1433729,1.1433729,0.01,1.4565389,1.4565392,3.083213,-1.3213713,1
0,280.99982,224.99988,1.0,1.0816625,1.0816625,0.01,1.4545677,1.4545677,2.597096,-1.208796,1
0,281.00003,136.9999,1.0,1.220001,1.220001,0.01,1.7444099,1.7444103,2.1686838,-1.1707464,1
0,281.00003,193.99971,1.0,1.2093507,1.2093507,0.01,1.7199445,1.719945,1.9026461,-1.1740727,1
0,281.00003,215.00014,1.0,1.1077596,1.1077596,0.01,1.5048183,1.5048183,3.1452851,-1.2025367,1
0,281.00024,129.99997,1.0,1.1166153,1.1166153,0.01,1.522315,1.5223151,2.9567463,-1.2003094,1
0,281.99982,49.99997,1.0,1.1978363,1.1978363,0.01,1.6939179,1.6939179,2.1662047,-1.1776012,1
0,281.99985,184.99974,1.1495819,1.1870029,1.1870029,0.01,1.5310037,1.5310038,2.351655,-1.320094,1
0,281.99988,26.999863,1.0413208,1.1763393,1.1763393,0.01,1.6052574,1.6052572,2.3352962,-1.2225864,1
0,282.0,259.9999,1.0,1.0224248,1.0224248,0.01,1.3473989,1.3473994,2.5642598,-1.2212527,1
0,282.0,282.99988,1.0,1.0971202,1.0971202,0.01,1.4840978,1.4840978,2.582471,-1.2051439,1
0,282.0,324.99994,1.0,1.1700966,1.1700966,0.01,1.6329881,1.632988,2.350225,-1.1857998,1
0,282.00006,84.00003,1.0,1.122342,1.122342,0.01,1.5337518,1.5337524,2.5556223,-1.1988418,1
0,282.00006,173.00005,1.0,1.0981352,1.0981352,0.01,1.4860609,1.4860607,3.001697,-1.2048985,1
0,282.00012,18.999872,1.0,1.0286679,1.0286679,0.01,1.3582635,1.3582636,2.1429272,-1.2200571,1
0,282.00027,163.00027,1.4837494,1.2073454,1.2073454,0.01,1.346631,1.3466312,2.5647244,-1.6220118,1
0,282.0004,238.00015,1.2392807,1.1060017,1.1060017,0.01,1.315036,1.3150364,2.8675683,-1.4310007,1
0,282.99982,247.99982,1.0,1.0922732,1.0922732,0.01,1.4747657,1.4747657,2.569291,-1.2063066,1
0,282.99997,205.9998,1.0,1.1231686,1.1231686,0.01,1.5354109,1.535411,2.9327707,-1.1986282,1
0,282.99997,315.0003,1.079216,1.1258792,1.1258792,0.01,1.4693415,1.4693418,2.6876705,-1.2730155,1
0,283.00006,304.9998,1.0,1.148048,1.148048,0.01,1.5863,1.5863007,2.4826524,-1.1919961,1
0,284.00003,337.99976,1.0,1.0642002,1.0642002,0.01,1.4220064,1.4220065,2.7995725,-1.2127246,1
0,284.00006,94.99977,1.2117615,1.1969299,1.1969299,0.01,1.5016998,1.5016998,2.4636784,-1.3743644,1
0,284.0001,64.99991,1.0,1.1067111,1.1067111,0.01,1.502762,1.5027621,2.4893563,-1.2027969,1
0,284.0001,293.00018,1.0,1.2175438,1.2175438,0.01,1.7387322,1.7387319,2.4337747,-1.1715192,1
0,284.0002,270.00015,1.1567383,1.2027873,1.2027873,0.01,1.5572412,1.5572413,2.4936,-1.321247,1
0,291.00018,212.99982,1.0054398,1.0732297,1.0732297,0.01,1.4338733,1.4338732,2.9123173,-1.2159457,1
0,291.99976,202.99991,1.0,1.108843,1.108843,0.01,1.5069466,1.5069467,2.3903766,-1.202267,1
0,292.0,94.99988,1.0,1.1267416,1.1267416,0.01,1.5426049,1.5426049,2.5952635,-1.1976999,1
0,292.00006,54.999897,1.0,0.98504645,0.98504645,0.01,1.2843347,1.2843344,2.9534287,-1.2278236,1
0,292.00015,141.00009,1.0,1.0912534,1.0912534,0.01,1.4728106,1.4728107,2.5692277,-1.2065492,1
0,292.9996,316.00006,1.2683716,1.239319,1.239319,0.01,1.5444733,1.5444733,2.3427684,-1.4100089,1
0,292.99982,72.0,1.0,1.0717427,1.0717427,0.01,1.4359684,1.4359682,2.1478171,-1.2110537,1
0,292.99985,337.9999,1.0,1.1277981,1.1277981,0.01,1.5447391,1.5447391,3.18932,-1.1974238,1
0,292.99997,193.00017,1.0,1.0849162,1.0849162,0.01,1.4607278,1.4607278,2.4814448,-1.2080408,1
0,293.00003,181.00018,1.0,1.1649178,1.1649178,0.01,1.6218854,1.6218854,2.5661957,-1.1872814,1
0,293.0001,236.9999,1.0,1.1157166,1.1157166,0.01,1.520529,1.5205289,2.7387877,-1.2005378,1
0,293.00012,170.99991,1.0,1.0987021,1.0987021,0.01,1.4871578,1.4871581,2.8986726,-1.2047611,1
0,293.00037,271.9999,1.44207,1.206986,1.206986,0.01,1.3691963,1.369196,2.7026343,-1.583631,1
0,293.99982,325.9999,1.0,1.0828893,1.0828893,0.01,1.4568869,1.4568871,2.564886,-1.2085122,1
0,294.00006,18.999735,1.0939331,1.2051667,1.2051667,0.01,1.6170924,1.6170921,2.1605897,-1.2622854,1
0,294.00012,108.00006,1.0,1.2013422,1.2013422,0.01,1.7017962,1.7017965,2.418434,-1.1765345,1
0,294.00024,129.99973,1.1764984,1.1422113,1.1422113,0.01,1.4231421,1.4231417,2.2776997,-1.3601285,1
0,294.00027,115.999855,1.159462,1.2235879,1.2235879,0.01,1.5983477,1.5983479,2.326986,-1.3162563,1
0,294.99982,293.00012,1.0,1.0988964,1.0988964,0.01,1.4875344,1.4875344,3.1444304,-1.204714,1
0,294.99994,148.99977,1.2416077,1.2201713,1.2201713,0.01,1.5255848,1.5255848,2.75316,-1.3931392,1
0,294.99994,162.00006,1.0,1.0248123,1.0248123,0.01,1.3515421,1.3515421,2.869185,-1.2207987,1
0,295.00006,249.99986,1.0,1.052114,1.052114,0.01,1.3999534,1.3999532,2.3012009,-1.215319,1
0,295.00006,303.99976,1.0,1.1005288,1.1005288,0.01,1.490701,1.4907005,2.6841486,-1.2043169,1
0,295.00012,281.99985,1.0605698,1.1027238,1.1027238,0.01,1.4411554,1.4411557,2.9603763,-1.2615504,1
0,295.99988,259.99997,1.0,1.1293632,1.1293632,0.01,1.547907,1.5479076,2.5378537,-1.1970136,1
0,295.99994,40.999874,1.0,1.128263,1.128263,0.01,1.5456796,1.5456797,1.7226686,-1.1973021,1
0,296.00015,30.0003,1.2611694,1.1952631,1.1952631,0.01,1.4622093,1.4622093,2.5677614,-1.4208444,1
0,296.9998,229.00009,1.0066147,1.1678749,1.1678749,0.01,1.6214935,1.6214939,2.2597277,-1.1926316,1
0,296.99988,82.99996,1.0,1.0445199,1.0445199,0.01,1.3862944,1.3862946,1.9868037,-1.2168965,1
0,301.9998,52.00007,1.0,1.1410257,1.1410257,0.01,1.5717468,1.5717466,2.437561,-1.1939075,1
0,302.9998,62.999996,1.0,1.1640049,1.1640049,0.01,1.6199373,1.6199373,2.2263498,-1.1875409,1
0,302.9998,83.00009,1.0,1.1058438,1.1058438,0.01,1.5010632,1.5010633,2.26001,-1.2030118,1
0,302.99982,192.99998,1.0,1.1692692,1.1692692,0.01,1.6312085,1.6312085,2.5347805,-1.1860375,1
0,303.00012,336.99988,1.0,1.0758866,1.0758866,0.01,1.4437051,1.4437052,2.7585485,-1.2101189,1
0,303.00015,315.99985,1.0,1.1633841,1.1633841,0.01,1.6186135,1.6186135,2.6180358,-1.1877171,1
0,303.00018,93.00001,1.0,1.1266986,1.1266986,0.01,1.5425179,1.542518,2.4675515,-1.1977111,1
0,303.0002,39.999905,1.0,1.1616477,1.1616477,0.01,1.614918,1.6149181,2.6173239,-1.1882087,1
0,303.99963,302.99997,1.2124023,1.1460084,1.1460084,0.01,1.4040974,1.4040976,2.6543553,-1.3927552,1
0,303.99966,240.0002,1.3091965,1.2182401,1.2182401,0.01,1.4732829,1.4732828,2.2829416,-1.4561633,1
0,303.9998,115.99993,1.0,1.1562824,1.1562824,0.01,1.6035594,1.6035597,2.2374735,-1.1897162,1
0,304.0001,29.000153,1.0,1.1132667,1.1132667,0.01,1.5156723,1.515672,3.307385,-1.2011577,1
0,304.00012,250.00009,1.0,1.0647861,1.0647861,0.01,1.4230853,1.4230853,2.910453,-1.2125962,1
0,304.00012,327.00027,1.2088394,1.1956445,1.1956445,0.01,1.5013791,1.5013789,2.9415395,-1.372123,1
0,304.0002,159.0001,1.1425095,1.1515499,1.1515499,0.01,1.4668835,1.4668838,2.7444413,-1.3251375,1
0,304.0003,292.99982,1.4519653,1.1706917,1.1706917,0.01,1.3000852,1.3000851,2.9931686,-1.6085002,1
0,304.9999,17.999664,1.1848907,1.1336802,1.1336802,0.01,1.4012359,1.401236,2.5953507,-1.3707571,1
0,304.99997,205.00029,1.0717468,1.1471908,1.1471908,0.01,1.5174303,1.5174301,2.631966,-1.2598331,1
0,305.00003,128.00005,1.0,1.0467247,1.0467247,0.01,1.3902445,1.3902442,2.9998877,-1.2164427,1
0,305.00027,261.99985,1.2871323,1.2383446,1.2383446,0.01,1.5287242,1.5287242,2.4177334,-1.4275738,1
0,305.0003,168.99986,1.3004608,1.2017728,1.2017728,0.01,1.4474953,1.4474955,2.9498155,-1.4547508,1
0,305.99985,281.00006,1.0,1.0976081,1.0976081,0.01,1.485041,1.4850409,2.69462,-1.205026,1
0,306.00015,72.00008,1.0007858,1.1461197,1.1461197,0.01,1.5815102,1.58151,2.726489,-1.1932647,1
0,306.00015,214.99998,1.0,1.0884098,1.0884098,0.01,1.4673747,1.4673748,3.0945187,-1.2072219,1
0,306.00018,109.00033,1.0784454,1.1170278,1.1170278,0.01,1.4531081,1.4531083,2.2808053,-1.2747437,1
0,306.00018,227.00027,1.1190872,1.0563841,1.0563841,0.01,1.3128645,1.3128644,3.2582633,-1.3292636,1
0,306.0003,141.0002,1.2328568,1.1904187,1.1904187,0.01,1.4732102,1.4732101,2.2513897,-1.3963547,1
0,306.9999,184.0002,1.0,1.1982781,1.1982781,0.01,1.6949084,1.6949084,2.4125733,-1.1774672,1
0,307.0004,149.99974,1.530838,1.2198305,1.2198305,0.01,1.343642,1.3436415,2.3654065,-1.6595958,1
0,312.99973,169.99985,1.075058,1.2196627,1.2196627,0.01,1.6663744,1.6663747,1.8535957,-1.2399704,1
0,313.9999,127.99986,1.0,1.1123621,1.1123621,0.01,1.5138834,1.5138831,2.7935853,-1.2013855,1
0,314.0,61.000206,1.0,1.1474663,1.1474663,0.01,1.5850891,1.5850891,2.3681002,-1.1921556,1
0,314.00003,286.0,1.5008316,1.231959,1.231959,0.01,1.3815758,1.3815756,2.6206038,-1.626176,1
0,314.00006,107.000244,1.0,1.1480858,1.1480858,0.01,1.5863793,1.5863795,2.6377354,-1.1919857,1
0,314.0001,79.00009,1.3307114,1.2407523,1.2407523,0.01,1.5028534,1.502853,1.7847533,-1.4664028,1
0,314.0002,29.000214,1.2715683,1.1281617,1.1281617,0.01,1.3324444,1.3324442,3.0132737,-1.4545932,1
0,314.99973,224.99976,1.5183411,1.2188252,1.2188252,0.01,1.3484454,1.3484453,2.7067037,-1.6485691,1
0,314.99976,336.00034,1.2584229,1.1854573,1.1854573,0.01,1.4453763,1.4453764,2.4708536,-1.4219865,1
0,314.99985,160.00014,1.0,1.1093447,1.1093447,0.01,1.5079333,1.5079333,2.4368093,-1.2021419,1
0,315.00003,250.00002,1.0,1.089195,1.089195,0.01,1.4688734,1.4688735,2.5497873,-1.2070367,1
0,315.00006,312.9999,1.0,1.0470532,1.0470532,0.01,1.3908337,1.3908341,2.588218,-1.2163749,1
0,315.99988,305.00015,1.0,1.1468469,1.1468469,0.01,1.5838003,1.5838006,1.9842491,-1.1923252,1
0,316.00006,136.99971,1.0,1.1406239,1.1406239,0.01,1.5709187,1.5709186,2.6038897,-1.1940159,1
0,316.00012,216.9999,1.0,1.1186075,1.1186075,0.01,1.5262827,1.5262828,3.092951,-1.1998013,1
0,316.00015,206.00002,1.0,1.0340345,1.0340345,0.01,1.3676811,1.367681,2.3444686,-1.2190073,1
0,316.00015,260.99982,1.0,1.1597425,1.1597425,0.01,1.6108745,1.6108745,2.7038555,-1.188746,1
0,316.99966,115.999916,1.2299652,1.2013892,1.2013892,0.01,1.4968162,1.4968165,2.1795342,-1.3895875,1
0,316.99976,52.000183,1.2243347,1.2032648,1.2032648,0.01,1.504748,1.5047474,2.3358178,-1.3836685,1
0,316.99985,270.99973,1.2799072,1.1850846,1.1850846,0.01,1.4298339,1.4298338,2.3277316,-1.4421366,1
0,317.00003,326.0001,1.0,1.0335988,1.0335988,0.01,1.3669137,1.3669142,2.9804983,-1.2190932,1
0,317.00024,191.00017,1.0,1.2008873,1.2008873,0.01,1.7007715,1.7007719,1.8632249,-1.1766733,1
0,317.00027,18.999802,1.4778366,1.2338567,1.2338567,0.01,1.3979118,1.3979117,2.815537,-1.604189,1
0,318.00006,184.99992,1.0,1.2128104,1.2128104,0.01,1.7278504,1.7278504,1.6612194,-1.1729988,1
0,318.00027,42.00012,1.14888,1.1981598,1.1981598,0.01,1.554283,1.5542828,2.425483,-1.3155898,1
0,318.99973,237.00003,1.079773,1.1793433,1.1793433,0.01,1.5756102,1.5756102,2.280606,-1.257553,1
0,319.00018,94.000244,1.2678528,1.1664621,1.1664621,0.01,1.4033542,1.4033546,2.637551,-1.4377768,1
0,324.0002,183.00021,1.311943,1.1815919,1.1815919,0.01,1.4020458,1.4020458,2.4578261,-1.4733284,1
0,324.99966,139.0001,1.1393051,1.163418,1.163418,0.01,1.4924845,1.4924846,2.7010725,-1.3183349,1
0,324.99976,214.99985,1.1140518,1.1522167,1.1522167,0.01,1.4912246,1.4912245,3.091189,-1.2981524,1
0,324.99982,259.9998,1.1369858,1.2090602,1.2090602,0.01,1.5869987,1.5869993,2.7434375,-1.3007598,1
0,324.99994,226.00023,1.0984344,1.1637698,1.1637698,0.01,1.5273108,1.5273108,2.8888242,-1.2799006,1
0,324.99997,283.00015,1.0,1.0881085,1.0881085,0.01,1.4668003,1.4668001,2.435071,-1.2072928,1
0,325.00012,27.99975,1.1044922,1.1840192,1.1840192,0.01,1.5632192,1.5632191,2.885321,-1.279099,1
0,325.99982,71.00003,1.0,1.1631495,1.1631495,0.01,1.6181139,1.6181139,2.3824246,-1.1877836,1
0,325.99994,290.99997,1.0,1.1347553,1.1347553,0.01,1.5588783,1.5588783,2.4606628,-1.1955882,1
0,326.0002,18.000359,1.1427307,1.0649602,1.0649602,0.01,1.3105006,1.3105005,2.7676558,-1.3499446,1
0,326.0002,117.99989,1.0293808,1.2105948,1.2105948,0.01,1.6917527,1.6917527,2.4649315,-1.2008259,1
0,326.0002,268.9996,1.8348007,1.2348105,1.2348105,0.01,1.2313687,1.2313688,2.9166028,-1.9307227,1
0,326.9999,193.99992,1.0,1.0637922,1.0637922,0.01,1.4212558,1.4212557,1.7802356,-1.2128139,1
0,326.9999,249.00023,1.2684174,1.1755568,1.1755568,0.01,1.4198204,1.4198207,3.1050375,-1.4349818,1
0,326.99997,315.99997,1.0,0.9796599,0.9796599,0.01,1.2755162,1.2755162,2.3441114,-1.2286876,1
0,327.00003,130.00018,1.0,1.1469064,1.1469064,0.01,1.5839243,1.5839239,2.4221082,-1.1923089,1
0,327.00003,301.99985,1.0,1.0344468,1.0344468,0.01,1.3684081,1.368408,2.468115,-1.2189257,1
0,327.00006,84.00005,1.0,1.0427837,1.0427837,0.01,1.3831929,1.3831925,2.467812,-1.2172514,1
0,327.00006,149.00026,1.0204849,1.186358,1.186358,0.01,1.6473141,1.647314,2.5273912,-1.2001189,1
0,327.00015,237.99983,1.0,1.0655293,1.0655293,0.01,1.4244558,1.4244556,2.6449971,-1.212433,1
0,327.00018,173.00015,1.0,1.1340536,1.1340536,0.01,1.557446,1.5574458,2.517327,-1.1957747,1
0,328.0,335.00003,1.0,1.030464,1.030464,0.01,1.3614073,1.3614074,2.6187057,-1.2197081,1
0,328.0002,206.00018,1.0553207,1.1169236,1.1169236,0.01,1.4726049,1.4726045,2.7421849,-1.2527984,1
0,328.0003,63.00018,1.2619934,1.1977314,1.1977314,0.01,1.4663877,1.4663877,2.3786373,-1.4206668,1
0,328.00037,327.00055,2.2465897,1.2260604,1.2260604,0.01,1.0826101,1.0826101,4.145064,-2.314229,1
0,328.0004,94.99994,1.3084335,1.1863989,1.1863989,0.01,1.413231,1.4132309,3.1257968,-1.4681966,1
0,328.99973,47.999767,1.1052399,1.11005,1.11005,0.01,1.4182352,1.418235,3.340618,-1.3021504,1
0,328.99997,104.00024,1.0,1.1326017,1.1326017,0.01,1.5544863,1.5544863,2.6169908,-1.1961596,1
0,329.0004,161.0002,1.327774,1.1996841,1.1996841,0.01,1.4254066,1.4254068,2.5611901,-1.4808993,1
0,329.99994,39.00018,1.4836884,1.0736893,1.0736893,0.01,1.1314728,1.1314731,4.2342467,-1.6752548,1
0,335.99973,171.99988,1.1115417,1.1750121,1.1750121,0.01,1.5387042,1.538704,2.6101694,-1.2886014,1
0,335.99982,27.999846,1.0278473,1.138188,1.138188,0.01,1.5392258,1.5392258,2.311649,-1.2209777,1
0,335.99988,236.99973,1.2537613,1.1223601,1.1223601,0.01,1.3338203,1.3338207,3.3856204,-1.4396152,1
0,336.00027,183.0,1.0,1.1350596,1.1350596,0.01,1.5595,1.5595,2.4382708,-1.1955072,1
0,336.9998,292.9999,1.0,1.1721021,1.1721021,0.01,1.6373103,1.6373107,2.4114082,-1.1852219,1
0,336.99985,16.000008,1.0,1.1787283,1.1787283,0.01,1.6516827,1.651682,2.3785267,-1.1832956,1
0,336.99985,61.000072,1.0,1.1023225,1.1023225,0.01,1.4941887,1.494189,2.6487722,-1.2038785,1
0,336.99988,84.000145,1.0111618,1.1520249,1.1520249,0.01,1.583554,1.5835543,2.883837,-1.2014024,1
0,336.99988,259.0002,1.0,1.1830738,1.1830738,0.01,1.661184,1.6611836,2.183346,-1.1820188,1
0,336.99994,325.00012,1.0,1.1317711,1.1317711,0.01,1.5527958,1.5527956,2.7749825,-1.1963793,1
0,337.0,73.00026,1.0,1.049281,1.049281,0.01,1.3948398,1.3948402,2.4280336,-1.2159123,1
0,337.0,116.99993,1.0,1.0537298,1.0537298,0.01,1.402879,1.4028794,2.4527888,-1.2149782,1
0,337.00003,151.00018,1.0,1.1157266,1.1157266,0.01,1.5205487,1.5205486,2.2017756,-1.2005353,1
0,337.00003,203.99986,1.0,1.111886,1.111886,0.01,1.5129423,1.5129428,2.8089652,-1.2015053,1
0,337.00015,97.0003,1.0425186,1.1897116,1.1897116,0.01,1.6326557,1.6326556,2.3135011,-1.2195919,1
0,337.00015,213.99973,1.0,1.084844,1.084844,0.01,1.4605907,1.4605907,2.6076934,-1.2080576,1
0,337.00015,303.99976,1.2422333,1.2124133,1.2124133,0.01,1.5095581,1.509558,2.5908065,-1.3967333,1
0,337.00024,268.9999,1.0,1.1545444,1.1545444,0.01,1.599899,1.5998993,2.2493074,-1.1902009,1
0,337.9999,126.00018,1.0,1.1260759,1.1260759,0.01,1.5412613,1.5412617,2.381252,-1.1978735,1
0,337.99997,158.99997,1.0,1.1201285,1.1201285,0.01,1.5293198,1.52932,2.5965667,-1.1994116,1
0,338.00015,50.00008,1.0,1.2078599,1.2078599,0.01,1.71655,1.7165502,2.4176776,-1.1745336,1
0,338.0002,38.99984,1.21344,1.1678094,1.1678094,0.01,1.4440287,1.4440287,2.5908184,-1.3863332,1
0,338.00024,247.00008,1.0,1.107902,1.107902,0.01,1.505098,1.5050981,2.6301136,-1.2025013,1
0,338.00027,281.0,1.0,1.1055605,1.1055605,0.01,1.5005089,1.5005087,2.1277869,-1.2030818,1
0,338.99982,136.99997,1.0,1.1786889,1.1786889,0.01,1.6515965,1.6515967,2.5735202,-1.1833072,1
0,339.00006,104.99982,1.0,1.1444948,1.1444948,0.01,1.5789171,1.5789176,2.5390465,-1.192967,1
0,339.00018,193.00018,1.113617,1.1908598,1.1908598,0.01,1.5693579,1.569358,2.381909,-1.2853341,1
0,340.00027,313.99988,1.0512161,1.1433605,1.1433605,0.01,1.5281136,1.5281137,2.5267189,-1.2415863,1
0,342.00012,334.00015,1.0,1.1347438,1.1347438,0.01,1.5588547,1.5588547,2.3726468,-1.1955912,1
0,343.00015,229.00006,1.0,1.1427301,1.1427301,0.01,1.5752653,1.5752655,1.9441355,-1.1934464,1
0,354.0,142.0,1.0,0.18589465,0.18589465,0.01,1.4383644,1.4383645,0.65837324,-1.25,1
